0.4076000228524208,0.46762240678071976,0.32013125345110893,0.3460643719881773,0.24840534571558237
0.32741378620266914,0.1576556721702218,0.29871305357664824,0.2031444776803255,0.1549130715429783
0.2190427714958787,0.20915930904448032,0.17687808256596327,0.24112732242792845,0.2067185966297984
0.14214523322880268,0.2314405469223857,0.15744479559361935,0.16289859265089035,0.09251533495262265
0.1736684930510819,0.1283659627661109,0.14722402766346931,0.10234615672379732,0.1970913764089346
0.09162849048152566,0.08872476755641401,0.1859488533809781,0.07587086129933596,0.1434051413089037
0.10056396713480353,0.07556087686680257,0.11675988230854273,0.10082443011924624,0.08166876574978232
0.09749641921371222,0.09367100056260824,0.13822181150317192,0.08746427297592163,0.09636083524674177
0.31765972450375557,0.08814033470116556,0.081916444003582,0.0765394251793623,0.08807190926745534
0.11270628869533539,0.09087276458740234,0.08171781897544861,0.1642499715089798,0.21519321203231812
