0.5723678469657898,0.4517189860343933,0.4338644742965698,0.2155594825744629,0.2296125292778015
0.20716069638729095,0.13306546211242676,0.2140652984380722,0.161909282207489,0.11176464706659317
0.15879350900650024,0.10430043935775757,0.21961835026741028,0.29053375124931335,0.17226983606815338
0.1103610172867775,0.09057366847991943,0.13446345925331116,0.22050102055072784,0.11600393056869507
0.10562774538993835,0.09428050369024277,0.13482409715652466,0.09430564939975739,0.11651910096406937
0.10401690006256104,0.1263054609298706,0.25441041588783264,0.09384524822235107,0.10074296593666077
0.10515378415584564,0.08235273510217667,0.08813406527042389,0.10582364350557327,0.09243153780698776
0.11270628869533539,0.09087276458740234,0.08171781897544861,0.1642499715089798,0.21519321203231812
0.12475074082612991,0.10605133324861526,0.10781287401914597,0.07812336087226868,0.10742877423763275
0.09278503805398941,0.21338029205799103,0.07600349187850952,0.10740692913532257,0.07687202095985413
